#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.500000000000000000e+01	9.714690607665909283e+01	5.039429244872798641e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.562678326810688190e-02	3.037673586688402570e-03	1.013375041471581861e+00	3.135812567770952103e-02	7.434290503209457768e+01	1.655404071824413847e+01	2.500000000000000000e+01	0.000000000000000000e+00	7.903999999999999915e-02	1.535008902471712289e-01	9.884600000000000053e-01	5.338854453285163393e-02	7.192771428571430192e+01	2.395990118638585409e-01	1.250335668315047111e-01	2.858687516066122942e-03	inf	nan
2.600000000000000000e+01	1.051447583761747921e+02	5.214974239301314540e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.561764801573747141e-02	3.033777962117268755e-03	1.013327521646390172e+00	3.136652048895113148e-02	7.434742493042705291e+01	1.654670440272044729e+01	2.600000000000000000e+01	0.000000000000000000e+00	7.903999999999999915e-02	1.536808462028663169e-01	9.879099999999999548e-01	5.369961177875953728e-02	7.192771428571430192e+01	2.397266404970138098e-01	1.269980517792289043e-01	2.804834172452965076e-03	inf	nan
2.700000000000000000e+01	1.130188949159886533e+02	5.380531796585759530e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.560865140063274314e-02	3.029953111627280062e-03	1.013289952499222712e+00	3.141666861940770050e-02	7.435187697443483046e+01	1.653948476441653881e+01	2.700000000000000000e+01	0.000000000000000000e+00	7.903999999999999915e-02	1.538594845683947387e-01	9.873699999999999699e-01	5.401067902466744064e-02	7.192771428571430192e+01	2.398523455386241676e-01	1.269799989918314609e-01	2.709924252461615689e-03	inf	nan
2.800000000000000000e+01	1.208941509243331609e+02	5.538926981253499804e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.564297047268464025e-02	3.027665102614020276e-03	1.013241813926247348e+00	3.150775467241679478e-02	7.435633172011293368e+01	1.653226668203311789e+01	2.800000000000000000e+01	0.000000000000000000e+00	7.907999999999981711e-02	1.540381763484867106e-01	9.868200000000000305e-01	5.432174627057535093e-02	7.192771428571430192e+01	2.399781193292571391e-01	1.270248682599356416e-01	2.620987536980047636e-03	inf	nan
2.900000000000000000e+01	1.287666251390173500e+02	5.690174495082573891e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.737739885578162113e-02	3.085420069068407854e-03	1.013193362907430339e+00	3.163973136157726546e-02	7.436078696100723562e+01	1.652504958067902763e+01	2.900000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.542179205337606274e-01	9.862699999999999800e-01	5.463281351648326123e-02	7.192771428571430192e+01	2.401038995654206643e-01	1.256032583122314861e-01	2.507852602129127025e-03	inf	nan
3.000000000000000000e+01	1.367282020394680160e+02	5.836067290612906966e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.736810410129888793e-02	3.081496888422632311e-03	1.013134320917748354e+00	3.181173776120892194e-02	7.436529472219145021e+01	1.651775442501737601e+01	3.000000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.543973715939657432e-01	9.857099999999999751e-01	5.494388076239116458e-02	7.192771428571430192e+01	2.402311548834143440e-01	1.275459658187302336e-01	2.467212948927388367e-03	inf	nan
3.100000000000000000e+01	1.445685127351525239e+02	5.972878962982325568e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.735894819382024334e-02	3.077641234455271921e-03	1.013074955389941412e+00	3.202335936525289861e-02	7.436973588159391113e+01	1.651057138315982442e+01	3.100000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.545797090533807261e-01	9.851499999999999702e-01	5.525494800829907488e-02	7.192771428571430192e+01	2.403565224716576187e-01	1.218151772069132749e-01	2.286522236723924784e-03	inf	nan
3.200000000000000000e+01	1.527776704356040511e+02	6.109078060917310538e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.734935869384026497e-02	3.073616896421923605e-03	1.013004977307916388e+00	3.227362216378933113e-02	7.437438814263160225e+01	1.650305085878181544e+01	3.200000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.547663278673722387e-01	9.845800000000000107e-01	5.556601525420697824e-02	7.192771428571430192e+01	2.404878411290160001e-01	1.217933919527538211e-01	2.222723832714197743e-03	inf	nan
3.300000000000000000e+01	1.609882965128211083e+02	6.238388205028232214e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.733976469580484459e-02	3.069599820678184810e-03	1.012934664567835874e+00	3.256183229608827084e-02	7.437904338826793094e+01	1.649553241820806093e+01	3.300000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.549544494640229531e-01	9.840100000000000513e-01	5.587708250011488853e-02	7.192771428571430192e+01	2.406192358102979545e-01	1.199797594905933351e-01	2.134202198102960659e-03	inf	nan
3.400000000000000000e+01	1.693230356742077731e+02	6.362782149014651445e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.733002285699516254e-02	3.065533838156803571e-03	1.012853717651827967e+00	3.288664826714772504e-02	7.438377119138714022e+01	1.648790038946903280e+01	3.400000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.551440757413248828e-01	9.834300000000000264e-01	5.618814974602279189e-02	7.192771428571430192e+01	2.407526700156078503e-01	1.199567900963243311e-01	2.085930082948132466e-03	inf	nan
3.500000000000000000e+01	1.776593707761808218e+02	6.480479341690511319e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.732027636027837880e-02	3.061475187955005426e-03	1.012762120484648642e+00	3.324697430314239172e-02	7.438850208361706962e+01	1.648027052050695573e+01	3.500000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.553324184805606745e-01	9.828400000000000469e-01	5.649921699193070218e-02	7.192771428571430192e+01	2.408861829167466828e-01	1.217236528215892982e-01	2.076325512950569999e-03	inf	nan
3.600000000000000000e+01	1.858747009673122363e+02	6.589994907953927950e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.731066857806450698e-02	3.057486515435455920e-03	1.012680476372392446e+00	3.364231938298776342e-02	7.439316645604881728e+01	1.647275178084273506e+01	3.600000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.555208741879258172e-01	9.822600000000000220e-01	5.681028423783861248e-02	7.192771428571430192e+01	2.410178102165071723e-01	1.199096918074052942e-01	2.014281951286215743e-03	inf	nan
3.700000000000000000e+01	1.942143104261219833e+02	6.694765386668631635e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.730091263525890932e-02	3.053447194621929615e-03	1.012588170833591539e+00	3.407074489202284451e-02	7.439790358183020658e+01	1.646511950232698140e+01	3.700000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.557122361208864159e-01	9.816700000000000426e-01	5.712135148374651583e-02	7.192771428571430192e+01	2.411514821489557925e-01	1.181484762799748511e-01	1.962886647384720542e-03	inf	nan
3.800000000000000000e+01	2.026782367625929737e+02	6.794803762753100607e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.729100843694108380e-02	3.049361051411341762e-03	1.012495507973647069e+00	3.453134295019943262e-02	7.440271354516181646e+01	1.645737693909212851e+01	3.800000000000000000e+01	0.000000000000000000e+00	8.069000000000015049e-02	1.559051098491292808e-01	9.810799999999999521e-01	5.743241872965441919e-02	7.192771428571430192e+01	2.412872006987499818e-01	1.181242618100434016e-01	1.949816453238049137e-03	inf	nan
3.900000000000000000e+01	2.111438981320422954e+02	6.888770969932329180e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.721619835411703603e-02	3.043019103088195204e-03	1.012392161977326843e+00	3.502248285843986841e-02	7.440752671235358662e+01	1.644963550540177266e+01	3.900000000000000000e+01	0.000000000000000000e+00	8.063000000000020151e-02	1.560967729301936391e-01	9.804800000000000182e-01	5.774348597556232948e-02	7.192771428571430192e+01	2.414230008667041238e-01	1.197458475543728834e-01	1.973217914337051584e-03	inf	nan
4.000000000000000000e+01	2.194949184005816960e+02	6.975653655199521630e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.571387101456583169e-02	2.986996514426978888e-03	1.012288447450819362e+00	3.554319897154599450e-02	7.441227688671943952e+01	1.644199838929091229e+01	4.000000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.562931598781302500e-01	9.798799999999999732e-01	5.805455322147023978e-02	7.192771428571430192e+01	2.415570151233706886e-01	1.126992614811464233e-01	1.862917006907827784e-03	inf	nan
4.100000000000000000e+01	2.283680910093240186e+02	7.062077145612372320e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.570366457395708903e-02	2.982821510178499357e-03	1.012174028039544815e+00	3.609178359362896077e-02	7.441732640837125246e+01	1.643388710644025963e+01	4.100000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.564956023500903293e-01	9.792699999999999738e-01	5.836562046737814313e-02	7.192771428571430192e+01	2.416994653327153297e-01	1.126731048052632550e-01	1.877100446000824849e-03	inf	nan
4.200000000000000000e+01	2.372433234947368987e+02	7.142933796092486354e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.569345299209896183e-02	2.978659179156803363e-03	1.012048887586077806e+00	3.666699206435995728e-02	7.442237941840997451e+01	1.642577593784481138e+01	4.200000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.567010263499696576e-01	9.786500000000000199e-01	5.867668771328604649e-02	7.192771428571430192e+01	2.418420042761452726e-01	1.095591957630384500e-01	1.847887668474338481e-03	inf	nan
4.300000000000000000e+01	2.463708092620007051e+02	7.220663504216310535e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.568294834281525718e-02	2.974391124771195820e-03	1.011923356463821477e+00	3.726782472963093007e-02	7.442757843380289273e+01	1.641743899459502387e+01	4.300000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.569080061446045393e-01	9.780299999999999550e-01	5.898775495919395678e-02	7.192771428571430192e+01	2.419886517426536598e-01	1.110543544314084724e-01	1.904310857859029893e-03	inf	nan
4.400000000000000000e+01	2.553754089025995881e+02	7.292310125112625663e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.567258237109369456e-02	2.970189958991784236e-03	1.011797434306965560e+00	3.789307233259982255e-02	7.443270979514308294e+01	1.640921494276358672e+01	4.400000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.571151180970310757e-01	9.774100000000000010e-01	5.929882220510186708e-02	7.192771428571430192e+01	2.421333808620134698e-01	1.095052982396502866e-01	1.916288032345702004e-03	inf	nan
4.500000000000000000e+01	2.645073871363058515e+02	7.360199338459503693e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.566206695746046706e-02	2.965944815443582322e-03	1.011660763649941286e+00	3.854118038469515894e-02	7.443791612912174571e+01	1.640087773961095152e+01	4.500000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.573237921812523088e-01	9.767799999999999816e-01	5.960988945100977043e-02	7.192771428571430192e+01	2.422802143741510927e-01	1.094770677674261478e-01	1.961613831265196940e-03	inf	nan
4.600000000000000000e+01	2.736417202016050396e+02	7.423711149596009307e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.565154605354008410e-02	2.961711092837732411e-03	1.011534053045193726e+00	3.921172843006222319e-02	7.444312618558177519e+01	1.639254127095759017e+01	4.600000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.575311683541128216e-01	9.761600000000000277e-01	5.992095669691768073e-02	7.192771428571430192e+01	2.424271425904315769e-01	1.109709449101166506e-01	2.041725281328835104e-03	inf	nan
4.700000000000000000e+01	2.826530880043210914e+02	7.482386302806035339e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.564116403158965329e-02	2.957548529413021616e-03	1.011396582641565844e+00	3.990272323204705623e-02	7.444826845123743908e+01	1.638431761193891134e+01	4.700000000000000000e+01	0.000000000000000000e+00	7.925000000000004263e-02	1.577386782628383555e-01	9.755300000000000082e-01	6.023202394282558408e-02	7.192771428571430192e+01	2.425721489629601435e-01	1.094217721737206772e-01	2.072104113313738127e-03	inf	nan
4.800000000000000000e+01	2.917920370464950111e+02	7.538258214760168663e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.563063221804714797e-02	2.953337681446509787e-03	1.011258709163566749e+00	4.061352941765711266e-02	7.445348590936990263e+01	1.637598414017521975e+01	4.800000000000000000e+01	0.000000000000000000e+00	7.924999999999959854e-02	1.579491866287035251e-01	9.748999999999999888e-01	6.054309118873349438e-02	7.192771428571430192e+01	2.427192654464085386e-01	1.079156095879796329e-01	2.107334222198279945e-03	inf	nan
4.900000000000000000e+01	3.010585370812720498e+02	7.591717584316364231e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.540387502126997599e-02	2.941640266662384155e-03	1.011110053999598746e+00	4.134262521739535956e-02	7.445877860650679736e+01	1.636753241143598814e+01	4.900000000000000000e+01	0.000000000000000000e+00	7.904999999999962057e-02	1.581615325370542557e-01	9.742600000000000149e-01	6.085415843464139773e-02	7.192771428571430192e+01	2.428684929082746691e-01	1.076140182751532948e-01	2.170193311484729451e-03	inf	nan
5.000000000000000000e+01	3.103510067430139543e+02	7.642625527460944923e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.228208866865832638e-02	2.830382698159128810e-03	1.010960984428570963e+00	4.208943668668936600e-02	7.446408855806279803e+01	1.635906383209269066e+01	5.000000000000000000e+01	0.000000000000000000e+00	7.617000000000029303e-02	1.583798016706052247e-01	9.736200000000000410e-01	6.116522568054930803e-02	7.192771428571430192e+01	2.430181961990816319e-01	1.022833516068535342e-01	2.132503494397780096e-03	inf	nan
5.100000000000000000e+01	3.201277688874898217e+02	7.694001264751395119e+00	-5.400000000000000000e+01	0.000000000000000000e+00	8.227125127317676256e-02	2.826095100017829344e-03	1.010811500066580271e+00	4.285303937496823257e-02	7.446967780428499850e+01	1.635015546610419435e+01	5.100000000000000000e+01	0.000000000000000000e+00	7.617000000000029303e-02	1.586037296462325663e-01	9.729799999999999560e-01	6.147629292645721832e-02	7.192771428571430192e+01	2.431757621035441075e-01	1.022547578440054922e-01	2.205764766351132975e-03	inf	nan
