# depth thinning sigma_thinning accu sigma_accu LIDIE sigma_LIDIE age sigma_age gas_age sigma_gas_age Ddepth sigma_Ddepth
5.428500000000000227e+02 8.072817153783651278e-01 1.449997221189834595e-02 1.416574988250674134e-02 3.933385214390008313e-04 7.081020501360184483e+01 3.722336802003582079e+00 2.416700685192660603e+04 2.612888614856036611e+02 1.899646049435494569e+04 3.136144154482194608e+02 5.807225401132916431e+01 3.125311199268473672e+00
5.434000000000000909e+02 8.070838838625632450e-01 1.441374369272030963e-02 1.434596098060891139e-02 4.046102709608776675e-04 7.082240890637977770e+01 3.736224466912904330e+00 2.421497814660644144e+04 2.613544904509179219e+02 1.904799277753452407e+04 3.348333491218672862e+02 5.806797831419640943e+01 3.135441093718015715e+00
5.439500000000000455e+02 8.068860543126465945e-01 1.433101217384304994e-02 1.428628129497790111e-02 4.055867354283248898e-04 7.083446570458444569e+01 3.750252627560762608e+00 2.426235858095995718e+04 2.614087408324253374e+02 1.910096396227061996e+04 3.238451949557858143e+02 5.806357298595497696e+01 3.145663671244514958e+00
5.445000000000000000e+02 8.066882267291179964e-01 1.425185020270362465e-02 1.438307499357454472e-02 4.136602638323611165e-04 7.084657908408330229e+01 3.764647251371231906e+00 2.430994874284661637e+04 2.614581305098834036e+02 1.915258241844848089e+04 3.270473533412529150e+02 5.805920717546820242e+01 3.156138647752960491e+00
5.450500000000000682e+02 8.064904011124820471e-01 1.417628797077982554e-02 1.458424954226507711e-02 4.273026456950607425e-04 7.085861712474167007e+01 3.779252486626669238e+00 2.435723036333930941e+04 2.614989276925125523e+02 1.920330626430492703e+04 3.165960463349820770e+02 5.805477137258787934e+01 3.166758938346837304e+00
5.456000000000000227e+02 8.062925774632448972e-01 1.410442287125549844e-02 1.486300843271465451e-02 4.464434907083008513e-04 7.087049518450507435e+01 3.793946966593247261e+00 2.440387135243593366e+04 2.615285887604783284e+02 1.925080863034141657e+04 3.003372242531171992e+02 5.805019539607053503e+01 3.177413996400200613e+00
5.461500000000000909e+02 8.060947557819146958e-01 1.403625187752223676e-02 1.409036905713918764e-02 4.120368728895798006e-04 7.088215638296767906e+01 3.808650064287862680e+00 2.444964893739079707e+04 2.615466246977260312e+02 1.929907811765933366e+04 3.299003527477521516e+02 5.804543215875486339e+01 3.188060888643757806e+00
5.467000000000000455e+02 8.058969360690005912e-01 1.397182274878298880e-02 1.421560393932161728e-02 4.211898397786246594e-04 7.089446327533022441e+01 3.824457671197166064e+00 2.449794870247608560e+04 2.615762819807917481e+02 1.934846427501423750e+04 3.091033841803820224e+02 5.804119708063683447e+01 3.199541418320893893e+00
5.472500000000000000e+02 8.056991183250133970e-01 1.391122143789235918e-02 1.287817421667791264e-02 3.880677068434491925e-04 7.090666806476036754e+01 3.840426633279404367e+00 2.454583484783389576e+04 2.615971620298746529e+02 1.939729509681427589e+04 3.297814497133576879e+02 5.803686979941562640e+01 3.211133519799102221e+00
5.478000000000000682e+02 8.055013025504658142e-01 1.385447194070268777e-02 1.361360803250409243e-02 4.071752900376352565e-04 7.092014742786520287e+01 3.858390851710021607e+00 2.459870721182856869e+04 2.616475376034499050e+02 1.944729751577447678e+04 3.216307558888623248e+02 5.803359147197062384e+01 3.224268853008786184e+00
5.483500000000000227e+02 8.053034887458714319e-01 1.380164812027505697e-02 1.343211018388755160e-02 4.060340307026101547e-04 7.093290549071055295e+01 3.875713463751762511e+00 2.464873572950143716e+04 2.616708337764999897e+02 1.949430926772903695e+04 3.050792948880153972e+02 5.802970740046498577e+01 3.236867220297461767e+00
5.489000000000000909e+02 8.051056769117465040e-01 1.375273518677531427e-02 1.388036046602214232e-02 4.242669476198785285e-04 7.094584279541516025e+01 3.893594585158661303e+00 2.469945284045087101e+04 2.616929928240925278e+02 1.954419747098573498e+04 3.521314568339988682e+02 5.802596409528968024e+01 3.249874286705302762e+00
5.494500000000000455e+02 8.049078670486082832e-01 1.370780071914881951e-02 1.243759153764306680e-02 3.984765905125009695e-04 7.095836893686991687e+01 3.911202182626930313e+00 2.474854429551904104e+04 2.616982951423216264e+02 1.959762589298181410e+04 3.391109984561762190e+02 5.802187242407632084e+01 3.262638421482346285e+00
5.500000000000000000e+02 8.047100591569756878e-01 1.366683209688307823e-02 1.355224407262501513e-02 4.217674405352741423e-04 7.097235558060243932e+01 3.931198409979113073e+00 2.480334400791128064e+04 2.617388971366690953e+02 1.964726715612688713e+04 3.211208995506563042e+02 5.801898253846434272e+01 3.277263720440285688e+00
5.505500000000000682e+02 8.045122532373688573e-01 1.362994772839297430e-02 1.356405838129587198e-02 4.262732623465222354e-04 7.098519887739411161e+01 3.949873596277853061e+00 2.485364902454170806e+04 2.617412512348223004e+02 1.969570796101662927e+04 3.295185541089491039e+02 5.801513786277661211e+01 3.290808865707189224e+00
5.511000000000000227e+02 8.043144492903105958e-01 1.359708015702160502e-02 1.430864924707555587e-02 4.603426329766333795e-04 7.099803779520605929e+01 3.968838547352954826e+00 2.490392272184251487e+04 2.617382521377296030e+02 1.974479450362015632e+04 3.299885432188287382e+02 5.801128179218324021e+01 3.304552024304803659e+00
5.516500000000000909e+02 8.041166473163240402e-01 1.356833640655870539e-02 1.410599338247971526e-02 4.551927770167439580e-04 7.101021500293423117e+01 3.987095832736139656e+00 2.495159213722498680e+04 2.617120964287707920e+02 1.979045506946322712e+04 3.026987733319299991e+02 5.800687038616285918e+01 3.317702037012896010e+00
5.522000000000000455e+02 8.039188473159348813e-01 1.354368659060369885e-02 1.359918100112070607e-02 4.397243602028207024e-04 7.102257354188641614e+01 4.005886433823028447e+00 2.499995842968604484e+04 2.616867383956761159e+02 1.983678099665273112e+04 3.348709420507851178e+02 5.800260148593855547e+01 3.331232970860857900e+00
5.527500000000000000e+02 8.037210492896700309e-01 1.352315020291079001e-02 1.386569089483856258e-02 4.538471049759364791e-04 7.103539936181854841e+01 4.025661527362618841e+00 2.505013971162167218e+04 2.616684935606460272e+02 1.988549469991147998e+04 3.297625386175980680e+02 5.799871149466196130e+01 3.345523786044049430e+00
5.533000000000000682e+02 8.035232532380583992e-01 1.350674167312082910e-02 1.303461541097277257e-02 4.324670343890863237e-04 7.104798530675415691e+01 4.045339250926105912e+00 2.509936871530626013e+04 2.616394136987393040e+02 1.993649598536054691e+04 3.563060883987861871e+02 5.799461538071142286e+01 3.359706440848615916e+00
5.538500000000000227e+02 8.033254591616292295e-01 1.349449412340533380e-02 1.329532583098056407e-02 4.433181024913106314e-04 7.106138082298589609e+01 4.066569896497910896e+00 2.515174955023348593e+04 2.616277550546919883e+02 1.998742304572854118e+04 3.374434880009416133e+02 5.799118087661543086e+01 3.375091731113463833e+00
5.544000000000000909e+02 8.031276670609155399e-01 1.348638896092639074e-02 1.597326805772827235e-02 5.989826188072770860e-04 7.107452076976596800e+01 4.087678448945639254e+00 2.520311602404201403e+04 2.616049765598243653e+02 2.003770917761614328e+04 3.493336618300558598e+02 5.798752714643939044e+01 3.390343823142132784e+00
5.549500000000000455e+02 8.029298769364505706e-01 1.348238482487061109e-02 1.454928951004066419e-02 5.047590300151296198e-04 7.108546349062319791e+01 4.105482808947988893e+00 2.524588147751246288e+04 2.615256904625212542e+02 2.008785492503541172e+04 3.402348450496340888e+02 5.798204990949142257e+01 3.402942393769007978e+00
5.555000000000000000e+02 8.027320887887688938e-01 1.348256348433555900e-02 1.255795237541141272e-02 4.392763520629137616e-04 7.109748316138700375e+01 4.125248621979584307e+00 2.529284419519314906e+04 2.614681242731498401e+02 2.013996554993438986e+04 3.666444756773166773e+02 5.797745533612311419e+01 3.417067824918226027e+00
5.560500000000000682e+02 8.025343026184078576e-01 1.348688254317039446e-02 1.319704757159072955e-02 4.572668338909364550e-04 7.111141613318913812e+01 4.148441354792835156e+00 2.534726742894767813e+04 2.614554139110771303e+02 2.019047755937533657e+04 3.386234650108480650e+02 5.797443355493544459e+01 3.433890506782853347e+00
5.566000000000000227e+02 8.023365184259052540e-01 1.349534566398510535e-02 1.264372244747148481e-02 4.490247600433041339e-04 7.112468166491377985e+01 4.170805993621624630e+00 2.539906800433601893e+04 2.614220103645259883e+02 2.024216629663668937e+04 3.701682253448864230e+02 5.797085243955046963e+01 3.450017170397313926e+00
5.571500000000000909e+02 8.021387362118017617e-01 1.350790678077391435e-02 1.306602086816596210e-02 4.628031445000143512e-04 7.113853526743258726e+01 4.194445253147364383e+00 2.545314899343686557e+04 2.614025564682826825e+02 2.029449842662742230e+04 3.570912059680677544e+02 5.796774884950178830e+01 3.467138700308895150e+00
5.577000000000000455e+02 8.019409559766390583e-01 1.352456724616057405e-02 1.335542410666599317e-02 4.760579947038773166e-04 7.115194848918658010e+01 4.217608874839400279e+00 2.550549511007761976e+04 2.613684720534228063e+02 2.034322928369579313e+04 3.390814015591967632e+02 5.796427361773976372e+01 3.483847369650644676e+00
5.582500000000000000e+02 8.017431777209601540e-01 1.354529591392502307e-02 1.366295521519064748e-02 4.920040309916433752e-04 7.116507815776439827e+01 4.240539999675043248e+00 2.555671968833142455e+04 2.613246293904638833e+02 2.038946542922351728e+04 3.333427984759236438e+02 5.796055640800915398e+01 3.500351295121404860e+00
5.588000000000000682e+02 8.015454014453101683e-01 1.357011473788352802e-02 1.400029713610573788e-02 5.114896396199899564e-04 7.117791916353871784e+01 4.263212259647064961e+00 2.560680376968686323e+04 2.612715866689702011e+02 2.043568203378025646e+04 3.389598457926533683e+02 5.795659317158305157e+01 3.516608600453162037e+00
5.593500000000000227e+02 8.013476271502358861e-01 1.359892194572101531e-02 1.349829681398712414e-02 4.948483684134741961e-04 7.119045738220407316e+01 4.285578194604951818e+00 2.565569324865127419e+04 2.612085586144247031e+02 2.048476247838657218e+04 3.600473975191947602e+02 5.795237242891840879e+01 3.532615731865670572e+00
5.599000000000000909e+02 8.011498548362857575e-01 1.363172092363955194e-02 1.316739397887115547e-02 4.880671314864414327e-04 7.120346875044727142e+01 4.309022712127237753e+00 2.570641357226713444e+04 2.611569216953400883e+02 2.053835949079350758e+04 3.864858029882151982e+02 5.794853415671627772e+01 3.549447491314532854e+00
5.604500000000000455e+02 8.009520845040095649e-01 1.366850705268862071e-02 1.306821793725633854e-02 4.896826884173000180e-04 7.121681425836733581e+01 4.333312178369873813e+00 2.575842149522694672e+04 2.611135602892837255e+02 2.058982549368733817e+04 3.574028679559374950e+02 5.794496348166279631e+01 3.566930738581818972e+00
5.610000000000000000e+02 8.007543161539590892e-01 1.370916363706535523e-02 1.316790859477384376e-02 4.975468988713538376e-04 7.123026834137347407e+01 4.358044029889657445e+00 2.581083718974541625e+04 2.610731124616852412e+02 2.064391265834575825e+04 3.975053940270020121e+02 5.794147430513982044e+01 3.584724589995032407e+00
5.615500000000000682e+02 8.005565497866877767e-01 1.375373363795422479e-02 1.451209077328095322e-02 5.643458035596154998e-04 7.124362782368658031e+01 4.382844717713240357e+00 2.586286904437161866e+04 2.610295534427978055e+02 2.069641874988749260e+04 3.658809558748106383e+02 5.793789915345166719e+01 3.602579719553350213e+00
5.621000000000000227e+02 8.003587854027504056e-01 1.380213730074995870e-02 1.407358929176841071e-02 5.450591062383357017e-04 7.125575634986478235e+01 4.405567560093828661e+00 2.591009323706131545e+04 2.609528191033499525e+02 2.074642576032614670e+04 3.645860436128384094e+02 5.793330199294103977e+01 3.618748256590670564e+00
5.626500000000000909e+02 8.001610230027038639e-01 1.385432767786622804e-02 1.312915425701160523e-02 5.098289154165801425e-04 7.126826924399516372e+01 4.429211024017987164e+00 2.595880099035570311e+04 2.608862779251971915e+02 2.079219983313795092e+04 3.363142191285919580e+02 5.792901387699953375e+01 3.635628358107720004e+00
5.632000000000000455e+02 7.999632625871063718e-01 1.391026921168631893e-02 1.272130722928473644e-02 5.023094374272547282e-04 7.128168934618321373e+01 4.454789042260345333e+00 2.601102553772019746e+04 2.608459881097858784e+02 2.083954396174864814e+04 3.644522838571546117e+02 5.792546506935298112e+01 3.654015837969864400e+00
5.637500000000000000e+02 7.997655041565181477e-01 1.396986907984182000e-02 1.263644363822851065e-02 5.048256360951666440e-04 7.129554726732990844e+01 4.481439605826588846e+00 2.606493787771793723e+04 2.608206894068243287e+02 2.088734872870787876e+04 3.569146268831935345e+02 5.792226864517522245e+01 3.673258064437479486e+00
5.643000000000000682e+02 7.995677477115011866e-01 1.403312442213781180e-02 1.359148364073622939e-02 5.430142318299990747e-04 7.130950598136567464e+01 4.508524767509002551e+00 2.611922584366225783e+04 2.608014574081942101e+02 2.093813619230275799e+04 3.857106291378945002e+02 5.791914698058639033e+01 3.692830437038205904e+00
5.648500000000000227e+02 7.993699932526183716e-01 1.409998778937680136e-02 1.335877428039363574e-02 5.381708591434766634e-04 7.132249096938174659e+01 4.533934492483854051e+00 2.616971174354960385e+04 2.607541748540228923e+02 2.098821658922573624e+04 3.692501390610307226e+02 5.791521592163309151e+01 3.711050136656017795e+00
5.654000000000000909e+02 7.991722407804351391e-01 1.417033795689405865e-02 1.270165076436189332e-02 5.204114196377539366e-04 7.133570922778187651e+01 4.560013377657660349e+00 2.622108994695184083e+04 2.607165882356036946e+02 2.103761185582316466e+04 3.738342003820822015e+02 5.791146889822704225e+01 3.729784353303083222e+00
5.659500000000000455e+02 7.989744902955184802e-01 1.424418598411700786e-02 1.301027750319939599e-02 5.351534620357486539e-04 7.134961889545628821e+01 4.587675612696356708e+00 2.627513972788373212e+04 2.607048842225399312e+02 2.108820100681461190e+04 3.838236069956299161e+02 5.790828253992083319e+01 3.749778636817926891e+00
5.665000000000000000e+02 7.987767417984368290e-01 1.432142591671295428e-02 1.401591453568934789e-02 5.847381395089162577e-04 7.136320609679165727e+01 4.614911571144360458e+00 2.632792054978560554e+04 2.606867595877937447e+02 2.113534814222072600e+04 3.566761663510219478e+02 5.790482283852526280e+01 3.769400248928932218e+00
5.670500000000000682e+02 7.985789952897602850e-01 1.440201275494101298e-02 1.379999754579195291e-02 5.786304336529393038e-04 7.137582523524717715e+01 4.640404016262089648e+00 2.637692662184840447e+04 2.606402789679185616e+02 2.118111165262078066e+04 3.590158325981091707e+02 5.790055930644490445e+01 3.787645573100006047e+00
5.676000000000000227e+02 7.983812507700611683e-01 1.448587315545789116e-02 1.313016849933259893e-02 5.539231323229152140e-04 7.138864856915756718e+01 4.666488287596611606e+00 2.642671190427274269e+04 2.606043976271149631e+02 2.123031271807929079e+04 3.855057959880904832e+02 5.789645587358245393e+01 3.806336572570531818e+00
5.681500000000000909e+02 7.981835082399125758e-01 1.457297842658808636e-02 1.386840049141615031e-02 5.926167976167584679e-04 7.140213328607522669e+01 4.694114301246240295e+00 2.647905005305021405e+04 2.605951092856877267e+02 2.128069418616457915e+04 3.870410537134364972e+02 5.789288804488990081e+01 3.826246842351685551e+00
5.687000000000000455e+02 7.979857676998907134e-01 1.466324193523915569e-02 1.359253070878265780e-02 5.839404062030226304e-04 7.141490708654984587e+01 4.720467945282930344e+00 2.652861458139032766e+04 2.605667804362349784e+02 2.133086947893504112e+04 3.869915456279959471e+02 5.788873021365014893e+01 3.845133877101752251e+00
5.692500000000000000e+02 7.977880291505722310e-01 1.475659371424192616e-02 1.272244725587695809e-02 5.536760511017338633e-04 7.142794705902586827e+01 4.747550248286987795e+00 2.657919771711874273e+04 2.605525569119992610e+02 2.137852022982340713e+04 3.711629671993642319e+02 5.788478792043525800e+01 3.864580032311220492e+00
5.698000000000000682e+02 7.975902925925356657e-01 1.485298327895720472e-02 1.509525379159513264e-02 6.864081609078607170e-04 7.144188637045053270e+01 4.776694804057464161e+00 2.663325374802758597e+04 2.605775959570813711e+02 2.142467679273255271e+04 3.684371137127262159e+02 5.788158151937739149e+01 3.885663922493677092e+00
5.703500000000000227e+02 7.973925580263619972e-01 1.495234192127658547e-02 1.450267523490205226e-02 6.508099385118595046e-04 7.145364091553686592e+01 4.801438764270233861e+00 2.667882418147975113e+04 2.605324522616907643e+02 2.147139849849214079e+04 3.742704615546271611e+02 5.787657906097786054e+01 3.903243505899917309e+00
5.709000000000000909e+02 7.971948254526334265e-01 1.505461176840594897e-02 1.305982306515028439e-02 5.800988152946014989e-04 7.146588198832473893e+01 4.827351584489033343e+00 2.672626850353901682e+04 2.605086958871342517e+02 2.151888345654165460e+04 3.801274695461211763e+02 5.787197390286132759e+01 3.921754825252851351e+00
5.714500000000000455e+02 7.969970948719339310e-01 1.515973329259665339e-02 1.440172091217625100e-02 6.553593085479445706e-04 7.147948261762046229e+01 4.856315524854029952e+00 2.677896768693325794e+04 2.605409306389680637e+02 2.156727870849194369e+04 3.877980227367548878e+02 5.786848195914694770e+01 3.942709389610565829e+00
5.720000000000000000e+02 7.967993662848490422e-01 1.526761749488200585e-02 1.336131580433595235e-02 6.032143433152361862e-04 7.149182263361029754e+01 4.882755695744716462e+00 2.682676853735555778e+04 2.605346852925262624e+02 2.161613615354853755e+04 3.904531646803758917e+02 5.786395339777357094e+01 3.961631821622121574e+00
5.725500000000000682e+02 7.966016396919668452e-01 1.537821570696688150e-02 1.367402233881743860e-02 6.239693781665938939e-04 7.150513052792346969e+01 4.911436109406102091e+00 2.687830441104788406e+04 2.605715212829570078e+02 2.166766288717704811e+04 4.118636552905367694e+02 5.786021628640037306e+01 3.982357450219605077e+00
5.731000000000000227e+02 7.964039150938760914e-01 1.549146471987775282e-02 1.390851904499505569e-02 6.420320660084844399e-04 7.151814109463886382e+01 4.939638401051106520e+00 2.692867435511681106e+04 2.606057691884598171e+02 2.171669644414487266e+04 3.905942931710794710e+02 5.785623285730639509e+01 4.002701537557237899e+00
5.736500000000000909e+02 7.962061924911679744e-01 1.560731413311389378e-02 1.293528565343487167e-02 5.995418004894871805e-04 7.153093911907251368e+01 4.967536355230215861e+00 2.697820748479308531e+04 2.606411555828726136e+02 2.176723099201223158e+04 4.086781670668667630e+02 5.785207277775884904e+01 4.022792916739042823e+00
5.742000000000000455e+02 7.960105310995927441e-01 1.561349721103870436e-02 1.326195244788141471e-02 6.192543562352538240e-04 7.154470743028410595e+01 4.997720508292661457e+00 2.703148078028571763e+04 2.607255376074459718e+02 2.181415896004989918e+04 3.817859223932807708e+02 5.784870533536343373e+01 4.044716595707623874e+00
5.747500000000000000e+02 7.958169294012712447e-01 1.551067536522530294e-02 1.374206982556411966e-02 6.491894959602965889e-04 7.155814397120917647e+01 5.027339612735147512e+00 2.708345475714805434e+04 2.608070527705618247e+02 2.186183472399620950e+04 3.949790660246717948e+02 5.784506481076061846e+01 4.066190434552506616e+00
5.753000000000000682e+02 7.956233276754983708e-01 1.541123814221630021e-02 1.333586656598304693e-02 6.332112855404353237e-04 7.157111807764110267e+01 5.056097302735927279e+00 2.713362520667199715e+04 2.608799324806722097e+02 2.191178804822179154e+04 4.101411128074174712e+02 5.784104585864213277e+01 4.086977098633221672e+00
5.758500000000000227e+02 7.954297259228858552e-01 1.531534220878044521e-02 1.436262275991645986e-02 6.977748956574066031e-04 7.158449453802337814e+01 5.085901581517917158e+00 2.718533653017732649e+04 2.609809778217688745e+02 2.196365943291763324e+04 4.233064247227413261e+02 5.783735680013421643e+01 4.108587291560130694e+00
5.764000000000000909e+02 7.952361241440495387e-01 1.522297987517992265e-02 1.364416513363612797e-02 6.596713102113650794e-04 7.159692139505874309e+01 5.113731308674624998e+00 2.723336291716203414e+04 2.610520125106208411e+02 2.201195032906379492e+04 3.970890903760937931e+02 5.783289075571678950e+01 4.128625140926238224e+00
5.769500000000000455e+02 7.950425223396061503e-01 1.513420495183747869e-02 1.359945665987041981e-02 6.604114613630212086e-04 7.157696265739710384e+01 5.083096396640597980e+00 2.728393065212757574e+04 2.611633149523359521e+02 2.206102036581954599e+04 3.880354707957251321e+02 5.780192313022678263e+01 4.074113837258880544e+00
5.775000000000000000e+02 7.948489205101740840e-01 1.504909700992661595e-02 1.298527987939481626e-02 6.210027530322108618e-04 7.154929867951045708e+01 5.049948463805372434e+00 2.733467710988018371e+04 2.612683432898618321e+02 2.210743185558289406e+04 3.689149798206393598e+02 5.776466552958368084e+01 4.045023898050373212e+00
5.780500000000000682e+02 7.946553186563738436e-01 1.496771340026852200e-02 1.334073918953762768e-02 6.347829921710481955e-04 7.152033827583051107e+01 5.015285932677283398e+00 2.738783684651255680e+04 2.614156176848526343e+02 2.216379519149038242e+04 4.115666873094140783e+02 5.772637051538890773e+01 4.013730796603963036e+00
5.786000000000000227e+02 7.944617167788274870e-01 1.489011824375748375e-02 1.435810294686906338e-02 6.944883928228964397e-04 7.149216166765884850e+01 4.981607087300385039e+00 2.743959289492008247e+04 2.615595240988449177e+02 2.221783092161569220e+04 3.866155902519697065e+02 5.768873751950548012e+01 3.984270004013131583e+00
5.791500000000000909e+02 7.942681148781588485e-01 1.481636407825482823e-02 1.407728143716953546e-02 6.699515785474904157e-04 7.146599214005827605e+01 4.950375023583205802e+00 2.748769353257898183e+04 2.616718198385534038e+02 2.226890995987848146e+04 4.200602443324189039e+02 5.765276220287671549e+01 3.956774704643905682e+00
5.797000000000000455e+02 7.940745129549942050e-01 1.474648136118022167e-02 1.336829526973008428e-02 6.215982656558003165e-04 7.143931057271370832e+01 4.918572740222297845e+00 2.753676578802335280e+04 2.618067945450128491e+02 2.232517443627840839e+04 4.106386574438130879e+02 5.761638493502505298e+01 3.928849769346762333e+00
5.802500000000000000e+02 7.938809110099604993e-01 1.468051405397903693e-02 1.317837227058967983e-02 6.064188421157104504e-04 7.141122500259689332e+01 4.885130815253698522e+00 2.758845331133166474e+04 2.619846140348539052e+02 2.238002143689581135e+04 4.012271681258017111e+02 5.757887737683131490e+01 3.899614845007203456e+00
5.808000000000000682e+02 7.936873090436876721e-01 1.461853960477374481e-02 1.353497895966561219e-02 6.206929289972994970e-04 7.138274662618236732e+01 4.851265073079768619e+00 2.764089865596853997e+04 2.621833553017469853e+02 2.243352823824927691e+04 3.946118260059486715e+02 5.754106622981669261e+01 3.870072435594010596e+00
5.813500000000000227e+02 7.934937070568062190e-01 1.456057052729454147e-02 1.362130567088170978e-02 6.206152268010908541e-04 7.135503024496212277e+01 4.818353631529742387e+00 2.769197480164920853e+04 2.623748311089630647e+02 2.248400915938180333e+04 3.653226100832285965e+02 5.750389462235114024e+01 3.841286331825126243e+00
5.819000000000000909e+02 7.933001050499491891e-01 1.450668771662024653e-02 1.384229708217095747e-02 6.287711620022900291e-04 7.132750073555406800e+01 4.785714951190512600e+00 2.774273975289962618e+04 2.625719049798525475e+02 2.253216507576953518e+04 3.734086845725041712e+02 5.746689261495566825e+01 3.812752239520027953e+00
5.824500000000000455e+02 7.931065030237521851e-01 1.445687883251605896e-02 1.321726563735358198e-02 5.888936683841816070e-04 7.130042160092000358e+01 4.753652150110807995e+00 2.779270655791106401e+04 2.627675091148456659e+02 2.258329902080455577e+04 3.897293468248352042e+02 5.743027513103299952e+01 3.784675879439959534e+00
5.830000000000000000e+02 7.929129009788506988e-01 1.441122366539561266e-02 1.433852500982529636e-02 6.507205976963225877e-04 7.127207334317651544e+01 4.720130439580472625e+00 2.784504914515847122e+04 2.630032917517315809e+02 2.263425002879220119e+04 3.728006960916319485e+02 5.739263898018350574e+01 3.755440974674269849e+00
5.835500000000000682e+02 7.927192989158835523e-01 1.436974367531331474e-02 1.507133884825747477e-02 7.002483659673493016e-04 7.124595256716921199e+01 4.689294632522711836e+00 2.789331048861497766e+04 2.631931082724934186e+02 2.268699751060261042e+04 3.943348279070527269e+02 5.735683704597022370e+01 3.728379760135505538e+00
5.841000000000000227e+02 7.925256968354912335e-01 1.433246756854280116e-02 1.628113482893316089e-02 8.021363246293125322e-04 7.122111087238275218e+01 4.660014746862090718e+00 2.793923654517464092e+04 2.633608731142663260e+02 2.273817496040512196e+04 3.730400989644344349e+02 5.732209456274688364e+01 3.702563671700454861e+00
5.846500000000000909e+02 7.923320947383155621e-01 1.429942599074581627e-02 1.575585269723426413e-02 7.487901326822884876e-04 7.119812263196841684e+01 4.632965046898649852e+00 2.798176048025576893e+04 2.634943287981465687e+02 2.279050833813234931e+04 3.861738844977792837e+02 5.728887901341647648e+01 3.678550261972168389e+00
5.852000000000000455e+02 7.921384926250006897e-01 1.427062029791606283e-02 1.719259139438337330e-02 8.852918851931528997e-04 7.117437518700353394e+01 4.605052371643255427e+00 2.802571295772229496e+04 2.636519680088063637e+02 2.284188885795898386e+04 3.757523136828840506e+02 5.725505976638908123e+01 3.653831656569432873e+00
5.857500000000000000e+02 7.919448904961917668e-01 1.424608538536902003e-02 1.373440814620598832e-02 5.906260733029973726e-04 7.115261881989844994e+01 4.579523912291568521e+00 2.806600238617086870e+04 2.637748178916202164e+02 2.289372255748950920e+04 3.791790020367035936e+02 5.722287838679346805e+01 3.631047332399550243e+00
5.863000000000000682e+02 7.917512883525369416e-01 1.422585790561993295e-02 1.344516427784683138e-02 5.700691567478693295e-04 7.112539278651084373e+01 4.547591464908760983e+00 2.811644873040148377e+04 2.640235129683741206e+02 2.294579056724774637e+04 4.020276615417596986e+02 5.718625913331436550e+01 3.602211013794755612e+00
5.868500000000000227e+02 7.915576861946853615e-01 1.420991765556213308e-02 1.462153109587385064e-02 6.378203748613971201e-04 7.109759224007295586e+01 4.515031102149462683e+00 2.816799304383208801e+04 2.642917162746483086e+02 2.300317988032347785e+04 3.888227221161839680e+02 5.714919463755916240e+01 3.573794215723625101e+00
5.874000000000000909e+02 7.913640840232883944e-01 1.419827593971862388e-02 1.223959787091783401e-02 5.128076052323031833e-04 7.107203850855668747e+01 4.485160630597184728e+00 2.821540209544929894e+04 2.645130334152444789e+02 2.305706216438819683e+04 3.545697255736906186e+02 5.711397620878778980e+01 3.547530409348243818e+00
5.879500000000000455e+02 7.911704818389991845e-01 1.419097047177990921e-02 1.374613542327015291e-02 5.716837380870865883e-04 7.104152382804676336e+01 4.449523194329015219e+00 2.827205135557041285e+04 2.648596944481034257e+02 2.310570421899895518e+04 3.684328341179646031e+02 5.707473648272844002e+01 3.516658154735360586e+00
5.885000000000000000e+02 7.909768796424720971e-01 1.418793632588867017e-02 1.549044133053397235e-02 6.900067946039170142e-04 7.101436579485421419e+01 4.417877846988393031e+00 2.832250448030247207e+04 2.651282075112467851e+02 2.315786529199205688e+04 3.814021386568317098e+02 5.703824600939913125e+01 3.488983239800187430e+00
5.890500000000000682e+02 7.907832774343648286e-01 1.418925121583590986e-02 1.529911009817885338e-02 6.696003467365628688e-04 7.099027496502606027e+01 4.389862917479372406e+00 2.836728738043383419e+04 2.653299186231099611e+02 2.321094538101084254e+04 3.640956886227305063e+02 5.700426728639286011e+01 3.464212117819760461e+00
5.896000000000000227e+02 7.905896752153354079e-01 1.419484806857853297e-02 1.403396560873440557e-02 5.751760454466536528e-04 7.096589083231086192e+01 4.361553042552269943e+00 2.841264154581926414e+04 2.655424044335449025e+02 2.326169471729468569e+04 3.639778112787361124e+02 5.697006556680037193e+01 3.439208531017177162e+00
5.901500000000000909e+02 7.903960729860446399e-01 1.420475099137153731e-02 1.466166526053646474e-02 6.116120485844303003e-04 7.093931773886960457e+01 4.330737091822678408e+00 2.846209655747836950e+04 2.658085934108926836e+02 2.331473145610473148e+04 3.810225365379856157e+02 5.693409980703961537e+01 3.412201350206095718e+00
5.907000000000000455e+02 7.902024707471547726e-01 1.421890917484231950e-02 1.337173875811485842e-02 5.307336080602293674e-04 7.091389187074631195e+01 4.301307284939080766e+00 2.850944599318783366e+04 2.660513740745698215e+02 2.336679394581828819e+04 3.533083752283299077e+02 5.689908306968868601e+01 3.386288607840132414e+00
5.912500000000000000e+02 7.900088684993303856e-01 1.423731335115998101e-02 1.513742902293157416e-02 6.374232012586202555e-04 7.088602369362141076e+01 4.269092133074974704e+00 2.856137591148831052e+04 2.663542028023560988e+02 2.341933631509103361e+04 3.759445353770173597e+02 5.686209772807012541e+01 3.358160915042133876e+00
