#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.900000000000000000e+01	2.929183407592618948e+01	3.521100566188756220e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.552154086889828477e-01	3.227060904685043804e-03	7.624249540862610974e-01	9.671791540478185539e-03	6.531063891211056216e+01	1.472844818086911367e+01	2.100000000000000000e+01	0.000000000000000000e+00	2.644679999999999254e-01	1.507540243087956144e-01	9.935000000000000497e-01	2.795461623325797354e-02	7.036914285714290429e+01	2.319751764258166093e-01	2.781221449220360742e-01	1.394659038350742149e-04	inf	nan
3.000000000000000000e+01	3.288737660376165906e+01	3.700891968630724838e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.543811970935369038e-01	3.215507860580028941e-03	7.646686115021446017e-01	9.694942680641456187e-03	6.530941499985507903e+01	1.472606491468535062e+01	2.200000000000000000e+01	0.000000000000000000e+00	2.636039999999999495e-01	1.508001425106299809e-01	9.931999999999999718e-01	2.792136742429788057e-02	7.036914285714290429e+01	2.320186423819193822e-01	2.751161774755327416e-01	1.355044718734646416e-04	inf	nan
3.100000000000000000e+01	3.652220465777143943e+01	3.879353689010631850e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.804717532226428389e-01	3.544183547918260905e-03	7.669188015621705157e-01	9.718166338595032525e-03	6.530817372459277692e+01	1.472364908067720179e+01	2.300000000000000000e+01	0.000000000000000000e+00	2.906409999999999272e-01	1.508446377854184284e-01	9.929000000000000048e-01	2.788811861533778413e-02	7.036914285714290429e+01	2.320627257989265613e-01	3.012849288994579044e-01	1.457176205234736563e-04	inf	nan
3.200000000000000000e+01	3.984132189225385900e+01	4.039335473192019743e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.714224099367016363e-01	3.428827426615533441e-03	7.691755430363315105e-01	9.741451646922770491e-03	6.530703660674922162e+01	1.472143510485741658e+01	2.400000000000000000e+01	0.000000000000000000e+00	2.812640000000001805e-01	1.508881040336242652e-01	9.926000000000000378e-01	2.785486980637769117e-02	7.036914285714290429e+01	2.321031108403400767e-01	2.897434830804331840e-01	1.375591541296970852e-04	inf	nan
3.300000000000000000e+01	4.329265059641801372e+01	4.202553013031897627e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.701298102474954388e-01	3.411465511506839299e-03	7.714388547476445090e-01	9.764809693458470496e-03	6.530585037892852540e+01	1.471912804694825283e+01	2.500000000000000000e+01	0.000000000000000000e+00	2.799249999999995353e-01	1.509327691040124320e-01	9.922999999999999599e-01	2.782162099741759820e-02	7.036914285714290429e+01	2.321452407849949329e-01	2.870659426036902273e-01	1.337519475673527760e-04	inf	nan
3.400000000000000000e+01	4.677617076230740167e+01	4.364134056474151813e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.329129244785261288e-01	2.940553597645368788e-03	7.737087555722984566e-01	9.788196258059307306e-03	6.530464922471917077e+01	1.471679165975900361e+01	2.600000000000000000e+01	0.000000000000000000e+00	2.413589999999992131e-01	1.509815059784396507e-01	9.919999999999999929e-01	2.778837218845750176e-02	7.036914285714290429e+01	2.321879016334945645e-01	2.464153774854066503e-01	1.126443931614988958e-04	inf	nan
3.500000000000000000e+01	5.083435905479423411e+01	4.548734794749958316e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.544860984080544175e-01	3.211766928767785783e-03	7.759852644397995380e-01	9.811688940197377251e-03	6.530324540752938844e+01	1.471406215961319752e+01	2.700000000000000000e+01	0.000000000000000000e+00	2.637149999999994776e-01	1.510319928578217064e-01	9.917000000000000259e-01	2.775512337949740879e-02	7.036914285714290429e+01	2.322377613654539596e-01	2.680568241745988067e-01	1.202070567695603487e-04	inf	nan
3.600000000000000000e+01	5.456491134750008598e+01	4.715126990341550473e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.576431217358058912e-01	3.250536507797649032e-03	7.783469022899822676e-01	9.836208332535191154e-03	6.530195076764277928e+01	1.471154504735926416e+01	2.800000000000000000e+01	0.000000000000000000e+00	2.669870000000003074e-01	1.510804080718934628e-01	9.915000000000000480e-01	2.772187457053731582e-02	7.036914285714290429e+01	2.322837443694288628e-01	2.692546207534635139e-01	1.184022114387009889e-04	inf	nan
3.700000000000000000e+01	5.827886803727450626e+01	4.877489793857048284e-02	-3.000000000000000000e+01	0.000000000000000000e+00	3.173047872492365529e-01	4.001931679753658981e-03	7.806369390421782350e-01	9.859791643564425404e-03	6.530065773166305121e+01	1.470903312450357703e+01	2.900000000000000000e+01	0.000000000000000000e+00	3.288130000000002440e-01	1.511244604166344097e-01	9.911999999999999700e-01	2.768862576157721939e-02	7.036914285714290429e+01	2.323296713158069793e-01	3.290699521362639990e-01	1.418552569899231058e-04	inf	nan
3.800000000000000000e+01	6.131773558962370885e+01	5.007629290818357143e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.632672467258874160e-01	3.319495941283103109e-03	7.829336417741261656e-01	9.883448122653905668e-03	6.529959631904371520e+01	1.470697260590754318e+01	3.000000000000000000e+01	0.000000000000000000e+00	2.728160000000006136e-01	1.511683700400821284e-01	9.909000000000000030e-01	2.765537695261712642e-02	7.036914285714290429e+01	2.323673719830973705e-01	2.726126437175092065e-01	1.151565596130646078e-04	inf	nan
3.900000000000000000e+01	6.498594402766019584e+01	5.161410732480454372e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.402737728430128505e-01	3.028582142692005496e-03	7.852370296327658705e-01	9.907144561767179322e-03	6.529831095736568614e+01	1.470447590631556878e+01	3.100000000000000000e+01	0.000000000000000000e+00	2.489889999999999048e-01	1.512189910424489858e-01	9.906000000000000361e-01	2.762212814365702998e-02	7.036914285714290429e+01	2.324130279917708264e-01	2.475505162150813399e-01	1.024472935646569350e-04	inf	nan
4.000000000000000000e+01	6.902552356596808636e+01	5.327181586826537640e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.320235439558372692e-01	2.923529025039025338e-03	7.874675957036016971e-01	9.929927459568140338e-03	6.529689090276534102e+01	1.470172091624156785e+01	3.200000000000000000e+01	0.000000000000000000e+00	2.404399999999995430e-01	1.512734048332169123e-01	9.901999999999999691e-01	2.758887933469693701e-02	7.036914285714290429e+01	2.324634693339726610e-01	2.370072502792575364e-01	9.606455631358889829e-05	inf	nan
4.100000000000000000e+01	7.324480377288890054e+01	5.496661050352610184e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.436985141404570399e-01	3.069469436246026733e-03	7.897841533522439450e-01	9.953770628516798308e-03	6.529540289900627670e+01	1.469883458340146554e+01	3.300000000000000000e+01	0.000000000000000000e+00	2.525390000000005131e-01	1.513278886806382895e-01	9.899000000000000021e-01	2.755563052573684404e-02	7.036914285714290429e+01	2.325163254552620740e-01	2.485038639344783751e-01	9.861741672531787624e-05	inf	nan
4.200000000000000000e+01	7.726888607151933286e+01	5.654828854543247907e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.426703084554704404e-01	3.055408881799867409e-03	7.921074530556062587e-01	9.977653983645631483e-03	6.529397916374669819e+01	1.469607282578572871e+01	3.400000000000000000e+01	0.000000000000000000e+00	2.514739999999999753e-01	1.513814124629722369e-01	9.896000000000000352e-01	2.752238171677674761e-02	7.036914285714290429e+01	2.325668997908558189e-01	2.470665142650329271e-01	9.595996442770580808e-05	inf	nan
4.300000000000000000e+01	8.131637912404720225e+01	5.810370114359714178e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.649244086672071230e-01	3.334381637218014442e-03	7.944375141750743552e-01	1.000162200132699054e-02	6.529254253207992065e+01	1.469328806078703131e+01	3.500000000000000000e+01	0.000000000000000000e+00	2.745359999999994471e-01	1.514331405643916939e-01	9.892999999999999572e-01	2.748913290781665464e-02	7.036914285714290429e+01	2.326179333541701921e-01	2.681958499565815779e-01	1.019117681940066096e-04	inf	nan
4.400000000000000000e+01	8.504499759507086765e+01	5.950455207623596421e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.467319608210205018e-01	3.104358382172228096e-03	7.967743561266923402e-01	1.002563038322992067e-02	6.529121481813224648e+01	1.469071626226576832e+01	3.600000000000000000e+01	0.000000000000000000e+00	2.556840000000004665e-01	1.514848748773767462e-01	9.889999999999999902e-01	2.745588409885656167e-02	7.036914285714290429e+01	2.326650988244544083e-01	2.486145263987132314e-01	9.239323284864420975e-05	inf	nan
4.500000000000000000e+01	8.906728870768372985e+01	6.098047306680740021e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.272213751508109780e-01	2.857829161197674231e-03	7.991179983813120336e-01	1.004971247514000778e-02	6.528977791535676545e+01	1.468793345664598426e+01	3.700000000000000000e+01	0.000000000000000000e+00	2.354660000000006193e-01	1.515411696181973578e-01	9.887000000000000233e-01	2.742263528989646523e-02	7.036914285714290429e+01	2.327161441796135322e-01	2.280747448902252783e-01	8.286332595425864307e-05	inf	nan
4.600000000000000000e+01	9.345181624702750867e+01	6.255146315623433262e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.193996777390946340e-01	2.758349868134747033e-03	8.014684604647454025e-01	1.007386839776901188e-02	6.528820656466005801e+01	1.468489039956496711e+01	3.800000000000000000e+01	0.000000000000000000e+00	2.273610000000001463e-01	1.516012678069781072e-01	9.883999999999999453e-01	2.738938648093637226e-02	7.036914285714290429e+01	2.327719670255593287e-01	2.192211922440797101e-01	7.783002548329816196e-05	inf	nan
4.700000000000000000e+01	9.801341902713923560e+01	6.414721910945284100e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.362844170800393329e-01	2.969388996513767660e-03	8.038257619579159963e-01	1.009808708389066563e-02	6.528656649058994788e+01	1.468171649665525713e+01	3.900000000000000000e+01	0.000000000000000000e+00	2.448589999999999378e-01	1.516606775390070827e-01	9.880999999999999783e-01	2.735613767197627583e-02	7.036914285714290429e+01	2.328302327291127960e-01	2.350599576964041981e-01	8.151123091444225700e-05	inf	nan
4.800000000000000000e+01	1.022676527545679050e+02	6.559912994534193575e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.344697440109993203e-01	2.945429184710604293e-03	8.061083078055248929e-01	1.012132659413936958e-02	6.528503200398448314e+01	1.467874806201368010e+01	4.000000000000000000e+01	0.000000000000000000e+00	2.429790000000000560e-01	1.517185389610896662e-01	9.877000000000000224e-01	2.732288886301618286e-02	7.036914285714290429e+01	2.328847486299775726e-01	2.323675635711060783e-01	7.867256674566696598e-05	inf	nan
4.900000000000000000e+01	1.065711793941369194e+02	6.703149908379121835e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.443187523986899146e-01	3.067939053368606839e-03	8.084790821825665885e-01	1.014567116929813995e-02	6.528347473960855041e+01	1.467573737658784516e+01	4.100000000000000000e+01	0.000000000000000000e+00	2.531859999999994670e-01	1.517758045244038956e-01	9.874000000000000554e-01	2.728964005405608989e-02	7.036914285714290429e+01	2.329400750696440925e-01	2.416002924489987214e-01	7.982803113867174166e-05	inf	nan
5.000000000000000000e+01	1.107102472316110777e+02	6.837359776068117900e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.285283435884338521e-01	2.868556666477934444e-03	8.108567541845130844e-01	1.017005664723437050e-02	6.528197216312683793e+01	1.467283435425552796e+01	4.200000000000000000e+01	0.000000000000000000e+00	2.368229999999993396e-01	1.518341232633573235e-01	9.870999999999999774e-01	2.725639124509599345e-02	7.036914285714290429e+01	2.329934598105858901e-01	2.257206053541849500e-01	7.275576265124112730e-05	inf	nan
5.100000000000000000e+01	1.151405029383547003e+02	6.977270687188094622e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.186629032447952592e-01	2.743593100974632635e-03	8.132413436114674932e-01	1.019451632399619861e-02	6.528035870064111634e+01	1.466971675784481022e+01	4.300000000000000000e+01	0.000000000000000000e+00	2.265999999999994685e-01	1.518961178275449186e-01	9.868000000000000105e-01	2.722314243613590048e-02	7.036914285714290429e+01	2.330507855664295802e-01	2.150591124262508647e-01	6.758424623520077655e-05	inf	nan
5.200000000000000000e+01	1.197903872827947680e+02	7.120172648514079550e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.160521329709001181e-01	2.709664149315834953e-03	8.155501908596611838e-01	1.021800833177738226e-02	6.527865980170659554e+01	1.466643707658075435e+01	4.400000000000000000e+01	0.000000000000000000e+00	2.238950000000006213e-01	1.519603139145953574e-01	9.864000000000000545e-01	2.718989362717580752e-02	7.036914285714290429e+01	2.331111483807157547e-01	2.117496833754399788e-01	6.484054283348612423e-05	inf	nan
5.300000000000000000e+01	1.245129445214139423e+02	7.261374357897217025e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.148067958502164199e-01	2.692855629412010867e-03	8.179484064050268621e-01	1.024260566504301556e-02	6.527692880000677178e+01	1.466309605777911784e+01	4.500000000000000000e+01	0.000000000000000000e+00	2.226049999999997198e-01	1.520254412605052952e-01	9.860999999999999766e-01	2.715664481821571108e-02	7.036914285714290429e+01	2.331726534397166040e-01	2.102973069040542098e-01	6.271100277821236928e-05	inf	nan
5.400000000000000000e+01	1.292681171611484103e+02	7.399546562199606214e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.258985503483691426e-01	2.830645326057668401e-03	8.203535982405160132e-01	1.026723317110126224e-02	6.527518023719125040e+01	1.465972225587823452e+01	4.600000000000000000e+01	0.000000000000000000e+00	2.340999999999997527e-01	1.520894423516995497e-01	9.858000000000000096e-01	2.712339600925561811e-02	7.036914285714290429e+01	2.332347841271224798e-01	2.208009462912248755e-01	6.408505595419252635e-05	inf	nan
5.500000000000000000e+01	1.337970832584270511e+02	7.527365863740209662e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.518005399936095734e-01	3.153872473237081739e-03	8.226822992455965489e-01	1.029091544722682966e-02	6.527350949709895644e+01	1.465650246866443140e+01	4.700000000000000000e+01	0.000000000000000000e+00	2.609429999999992589e-01	1.521489171270061780e-01	9.854000000000000536e-01	2.709014720029552514e-02	7.036914285714290429e+01	2.332941511388796074e-01	2.456346985037055619e-01	6.936108066201213313e-05	inf	nan
5.600000000000000000e+01	1.378681693309222851e+02	7.638869244862864227e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.204001503200052059e-01	2.759511473738049305e-03	8.251012328057579781e-01	1.031569219053066894e-02	6.553476894528419905e+01	1.471259003788449249e+01	4.800000000000000000e+01	0.000000000000000000e+00	2.284030000000001337e-01	1.522094777791749565e-01	9.850999999999999757e-01	2.705689839133542871e-02	7.065242857142860089e+01	2.333476892076945808e-01	2.147778856024691874e-01	5.899170835398753857e-05	inf	nan
5.700000000000000000e+01	1.425241421616209436e+02	7.762459397491695834e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.305625644841803323e-01	2.885479732912890789e-03	8.275272020111145155e-01	1.034052154638373175e-02	6.565493872348470461e+01	1.473660807963650576e+01	4.900000000000000000e+01	0.000000000000000000e+00	2.389349999999996754e-01	1.522729698668812970e-01	9.848000000000000087e-01	2.702364958237533574e-02	7.078385714285710151e+01	2.334091176146226854e-01	2.239522530891973062e-01	5.977555327744281838e-05	inf	nan
5.800000000000000000e+01	1.469893796674106738e+02	7.877259046641363338e-02	-3.000000000000000000e+01	0.000000000000000000e+00	2.063637941392828523e-01	2.581544899109979030e-03	8.298759243355922077e-01	1.036436166295845278e-02	6.585970462948789361e+01	1.477971527441405719e+01	5.000000000000000000e+01	0.000000000000000000e+00	2.138580000000001036e-01	1.523392594330100491e-01	9.844000000000000528e-01	2.699040077341523930e-02	7.100642857142860009e+01	2.334682206303223817e-01	1.989717109431400344e-01	5.159053333105070849e-05	5.743923783127660165e-01	9.706218002011556933e+00
5.900000000000000000e+01	1.520152197491988204e+02	8.002290390476676785e-02	-2.825902982393773399e+01	2.941932006436346114e+01	2.377126899984127184e-01	2.972288470389214572e-03	8.323157518302165547e-01	1.038936296619023467e-02	6.608292487356945344e+01	1.482657651607652660e+01	5.011256628630202670e+01	1.499605439574556698e+01	2.463460000000008421e-01	1.524050208033124187e-01	9.840999999999999748e-01	2.695715196445514633e-02	7.124914285714289974e+01	2.335349596840759767e-01	2.292974036353577771e-01	5.768618190802124874e-05	3.523984559502308378e-01	2.943418206914420465e-01
