#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.000000000000000000e+01	1.396842330900410616e+02	5.639291025846757677e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.268768562666070854e-02	6.516839296077279412e-04	9.892016131316805350e-01	2.113000687956805707e-02	8.240569284783470039e+01	1.742413384365988094e+01	1.000000000000000000e+01	0.000000000000000000e+00	2.256700000000000372e-02	1.526756971669068208e-01	9.901400000000000201e-01	2.360855984321169609e-02	8.660371428571430386e+01	2.275092289901758102e-01	4.998373100248822837e-02	1.419513079605784272e-03	inf	nan
1.100000000000000000e+01	1.596907428071772017e+02	6.207332493303947096e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.037284842946369273e-02	5.841385320158236447e-04	9.887621052891062412e-01	2.098119135095777646e-02	8.241125276382041420e+01	1.740547637945995518e+01	1.100000000000000000e+01	0.000000000000000000e+00	2.026399999999997648e-02	1.529614665477296853e-01	9.896800000000000042e-01	2.364765052014614413e-02	8.660371428571430386e+01	2.278221237523925802e-01	4.417522040318504900e-02	1.243578676825517247e-03	inf	nan
1.200000000000000000e+01	1.823278681202610869e+02	6.844411792670947570e+00	-5.000000000000000000e+01	0.000000000000000000e+00	1.891656833395010534e-02	5.412799729560147793e-04	9.883225792090619688e-01	2.083466644223863282e-02	8.241754446984958804e+01	1.738437056192551822e+01	1.200000000000000000e+01	0.000000000000000000e+00	1.881500000000002615e-02	1.532798560269769683e-01	9.892199999999999882e-01	2.368674119708059217e-02	8.660371428571430386e+01	2.281761759209331997e-01	4.020574538837427131e-02	1.121638458004585101e-03	inf	nan
1.300000000000000000e+01	2.071999352922617277e+02	7.538049768452190769e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.012665075894552388e-02	5.746185024640493647e-04	9.878830348909887205e-01	2.069046834184711317e-02	8.242445822802737609e+01	1.736118389091375747e+01	1.300000000000000000e+01	0.000000000000000000e+00	2.001799999999998025e-02	1.536056459595575852e-01	9.887599999999999723e-01	2.372583187401504021e-02	8.660371428571430386e+01	2.285652015634511980e-01	4.212452719054687877e-02	1.164303500014059450e-03	inf	nan
1.400000000000000000e+01	2.309390741430452749e+02	8.193935096334568513e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.071640936217624893e-02	5.901952994745543772e-04	9.874434723343276099e-01	2.054862774012436444e-02	8.243105793068635023e+01	1.733905876595856199e+01	1.400000000000000000e+01	0.000000000000000000e+00	2.060400000000001119e-02	1.539223468463156164e-01	9.882999999999999563e-01	2.376492255094948824e-02	8.660371428571430386e+01	2.289365253851782800e-01	4.252865529082471702e-02	1.164634668235498514e-03	inf	nan
1.500000000000000000e+01	2.544526320762005867e+02	8.837554206026362991e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.164403769330554977e-02	6.153213005720475567e-04	9.870038915385195288e-01	2.040918540168216652e-02	8.243759575569967524e+01	1.731714739453258645e+01	1.500000000000000000e+01	0.000000000000000000e+00	2.152599999999998959e-02	1.542330597781960133e-01	9.878400000000000514e-01	2.380401322788393281e-02	8.660371428571430386e+01	2.293043384289306652e-01	4.377612588503888846e-02	1.187687536654149492e-03	inf	nan
1.600000000000000000e+01	2.772961336374423240e+02	9.456987128158989009e+00	-5.000000000000000000e+01	0.000000000000000000e+00	2.117806199303496131e-02	6.008405834534414312e-04	9.865642925030051469e-01	2.027221711969062062e-02	8.244394807594650842e+01	1.729586457369895669e+01	1.600000000000000000e+01	0.000000000000000000e+00	2.106200000000002515e-02	1.545456224713651350e-01	9.873800000000000354e-01	2.384310390481838085e-02	8.660371428571430386e+01	2.296616871770663926e-01	4.203927514435275292e-02	1.129983675561921060e-03	inf	nan
1.700000000000000000e+01	3.010834134267878994e+02	1.009597298940122201e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.072213964328414176e-02	5.866518260271025038e-04	9.861246752272255778e-01	2.013772758825396053e-02	8.245056367408604103e+01	1.727370513827068166e+01	1.700000000000000000e+01	0.000000000000000000e+00	2.060800000000001519e-02	1.548707315780430693e-01	9.869200000000000195e-01	2.388219458175282889e-02	8.660371428571430386e+01	2.300338173124911456e-01	4.046458064504315083e-02	1.077414205582728204e-03	inf	nan
1.800000000000000000e+01	3.257963842288836531e+02	1.075351945090953443e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.245935727799608372e-02	6.344258489705081362e-04	9.856850397106216022e-01	2.000577516780846846e-02	8.245743761463040755e+01	1.725068950205075780e+01	1.800000000000000000e+01	0.000000000000000000e+00	2.233499999999999375e-02	1.551920409554433944e-01	9.864600000000000035e-01	2.392128525868727693e-02	8.660371428571430386e+01	2.304204476861026474e-01	4.306975188800896831e-02	1.135817811098617427e-03	inf	nan
1.900000000000000000e+01	3.490145351622863927e+02	1.136532092425613349e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.455864764300198094e-02	6.922832612049109168e-04	9.852453859526341118e-01	1.987639549537283112e-02	8.246389661014809747e+01	1.722907271671327578e+01	1.900000000000000000e+01	0.000000000000000000e+00	2.442199999999999926e-02	1.554923195512332990e-01	9.859999999999999876e-01	2.396037593562172496e-02	8.660371428571430386e+01	2.307837097693514750e-01	4.635305416763262770e-02	1.210788285350558905e-03	inf	nan
2.000000000000000000e+01	3.705880866349373264e+02	1.192831586094538210e+01	-5.000000000000000000e+01	0.000000000000000000e+00	2.267875968483244395e-02	6.380576193116947346e-04	9.848057139527039983e-01	1.974963458734480329e-02	8.246989883796641152e+01	1.720898798409145058e+01	2.000000000000000000e+01	0.000000000000000000e+00	2.255200000000001648e-02	1.557963474933151127e-01	9.855399999999999716e-01	2.399946661255616953e-02	8.660371428571430386e+01	2.311212571544143390e-01	4.206058780222828031e-02	1.088305896137016070e-03	inf	nan
