#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.770000000000000000e+02	9.375951391458524085e+03	1.394884620848661072e+01	8.335298981974312483e+03	1.551150093728973900e+02	6.591034642633672447e-02	2.607754157358518031e-03	6.619945720235356212e-01	2.667750298162091874e-02	8.571733536222753003e+01	1.406532563848354656e+01	4.705533824202223059e+01	6.929506017473884505e+00	6.622695000000078380e-02	3.694058596255757609e-01	7.506599999999999939e-01	1.332836280197009782e-01	8.863985714285719553e+01	5.052002586657218242e-01	4.396176300728384112e-02	3.358685241267965601e-04	3.866595309301779082e-02	9.929192055929287122e-03
5.780000000000000000e+02	9.398698431877133771e+03	1.393493906780081026e+01	8.361161528219954562e+03	1.617064208193985166e+02	6.467723538893303814e-02	2.565017114756429351e-03	6.611921622629775008e-01	2.669541219748152935e-02	8.555361478152579480e+01	1.404411829564154601e+01	4.690704923401472115e+01	6.897428757425190682e+00	6.499440000000333839e-02	3.698943128004819059e-01	7.503499999999999615e-01	1.337109137669574843e-01	8.850614285714290475e+01	5.058223938411112730e-01	4.308489121599450022e-02	3.274115719031723886e-04	3.767709066814382141e-02	1.150649930779909340e-02
5.790000000000000000e+02	9.421908424331026254e+03	1.391736877084618840e+01	8.387702855649078629e+03	1.536312782834816346e+02	6.506364000491791921e-02	2.586550762956567242e-03	6.603994171304539140e-01	2.671555157428822172e-02	8.538934457629174801e+01	1.402297632184903620e+01	4.675902408491822371e+01	6.875114489244283256e+00	6.538934999999668207e-02	3.703860874644342993e-01	7.500499999999999945e-01	1.341381995142139627e-01	8.837242857142859975e+01	5.064566200458520129e-01	4.328821450241509411e-02	3.278494298435821264e-04	3.903285169548200567e-02	2.006791808909739929e-03
5.800000000000000000e+02	9.445009400231620020e+03	1.389646036257344086e+01	8.413322300720670682e+03	1.548726587683843832e+02	6.420177811660036926e-02	2.558385396250398638e-03	6.595987192476366889e-01	2.673721072536311763e-02	8.522539012894436894e+01	1.400190157481904585e+01	4.661163755734355618e+01	6.852949297609096213e+00	6.452970000000135542e-02	3.708798641661517070e-01	7.497399999999999620e-01	1.345654852614704411e-01	8.823871428571429476e+01	5.070872984978063158e-01	4.266092576255960805e-02	3.226633176241027433e-04	3.952897846805784876e-02	1.083058191462939017e-02
5.810000000000000000e+02	9.468450054228811496e+03	1.387179963794945792e+01	8.438620197067981280e+03	1.479698936859554124e+02	6.592005754236648918e-02	2.633210834862655982e-03	6.588076702025988940e-01	2.676107291995587570e-02	8.506093898982314272e+01	1.398087151875311740e+01	4.646446436603753227e+01	6.830868250834663868e+00	6.626355000000216933e-02	3.713706266385259358e-01	7.494399999999999951e-01	1.349927710087269195e-01	8.810485714285719894e+01	5.077266741888410984e-01	4.374802196345190658e-02	3.311148851216460360e-04	4.148804826188334099e-02	1.097413103497568015e-02
5.820000000000000000e+02	9.491308230555856426e+03	1.384432717704302895e+01	8.462723524216266014e+03	1.416223507166815523e+02	6.780040069864995411e-02	2.714691484998301048e-03	6.580174644132376072e-01	2.678680279230160471e-02	8.489764989791740391e+01	1.395992407091021192e+01	4.631835475491232046e+01	6.808967232003111825e+00	6.816049999999762576e-02	3.718483592082296729e-01	7.491400000000000281e-01	1.354200567559833979e-01	8.797114285714289394e+01	5.083495996738129907e-01	4.493975082692400203e-02	3.410623362641964956e-04	4.016268051592854216e-02	1.535905170189727671e-02
5.830000000000000000e+02	9.513560245344529903e+03	1.381420749636842871e+01	8.487622260733700386e+03	1.510843685395607849e+02	6.621639535683315758e-02	2.657324226500365743e-03	6.572193244209925123e-01	2.681395482906092850e-02	8.473541323529789793e+01	1.393902606073675265e+01	4.617328713574909216e+01	6.783022370786540023e+00	6.657454999999856682e-02	3.723251803641361435e-01	7.488299999999999956e-01	1.358473425032398763e-01	8.783742857142860316e+01	5.089554608595827645e-01	4.383445612672005887e-02	3.342470308058844005e-04	4.084353249901883504e-02	1.101111292991900463e-02
5.840000000000000000e+02	9.536373349198473079e+03	1.377986456720369723e+01	8.512105941228868687e+03	1.445112728603029950e+02	7.288120340958791077e-02	2.931623077999121006e-03	6.564220400330776917e-01	2.684291500940215458e-02	8.457248583417813848e+01	1.391819749280897334e+01	4.602834703611256373e+01	6.761392962557819075e+00	7.328270000000003392e-02	3.727857403671321901e-01	7.485199999999999632e-01	1.362746282504963546e-01	8.770371428571429817e+01	5.095760420766592969e-01	4.818559616273174195e-02	3.698813868664724150e-04	5.242339284637495544e-02	3.830760360620522487e-03
5.850000000000000000e+02	9.557126438910652723e+03	1.374540535605241232e+01	8.531181394870918666e+03	1.431522523211231714e+02	6.197271051323879898e-02	2.498116883715727210e-03	6.556256103915665268e-01	2.687362365821087049e-02	8.487958640985388570e+01	1.397424464797267341e+01	4.611951292888522858e+01	6.781473163522133696e+00	6.231975000000034015e-02	3.732630116870088721e-01	7.482100000000000417e-01	1.367019139977528330e-01	8.805428571428569740e+01	5.101400775858595527e-01	4.092170626342305634e-02	3.168084482739896715e-04	4.912461408506931665e-02	2.628491538416498699e-02
5.860000000000000000e+02	9.581563347615357998e+03	1.370110840189643042e+01	8.551537788882855239e+03	1.539833703551917949e+02	6.892380910175437136e-02	2.785235227589949545e-03	6.548300346393568505e-01	2.690610111508307672e-02	8.518110868115938672e+01	1.403045554163112740e+01	4.620777320856382175e+01	6.797256463648961855e+00	6.931715000000338023e-02	3.737530430608966281e-01	7.479000000000000092e-01	1.371291997450093114e-01	8.840500000000000114e+01	5.108036423563626638e-01	4.545419601706669060e-02	3.555431019126085545e-04	5.002366147082971254e-02	1.167015841497442627e-02
5.870000000000000000e+02	9.603563516744397930e+03	1.365807121780085431e+01	8.571528328771326414e+03	1.493426255409144403e+02	7.313036251904968255e-02	2.961831694866282842e-03	6.540178147542934362e-01	2.693959049350794915e-02	8.548590554750910542e+01	1.408665377574209110e+01	4.629748077521435334e+01	6.813091527165589412e+00	7.355474999999955799e-02	3.742038776881142503e-01	7.475699999999999568e-01	1.375564854922657898e-01	8.875557142857140036e+01	5.114004982870310467e-01	4.816618073073021533e-02	3.812853110233108177e-04	5.047773975372488175e-02	1.018983591790122547e-03
5.880000000000000000e+02	9.624324971873887989e+03	1.361420030501891532e+01	8.591339041471199380e+03	1.495476080551388236e+02	7.107404383948635884e-02	2.884608971808373667e-03	6.532064750237009942e-01	2.697479708980904389e-02	8.579234632087666057e+01	1.414287843378973974e+01	4.638779434251875955e+01	6.828866161478938324e+00	7.149294999999966649e-02	3.746478709362390802e-01	7.472400000000000153e-01	1.379837712395222682e-01	8.910614285714289906e+01	5.119632442252017857e-01	4.675146257304182290e-02	3.751089586660667514e-04	5.041331823103202547e-02	1.701484669064819459e-03
